Date,Close
2023-05-09,252.55203247070312
2023-05-10,256.6443176269531
2023-05-11,252.6494598388672
2023-05-12,259.9571228027344
2023-05-15,260.2494201660156
2023-05-16,258.1058349609375
2023-05-17,254.98793029785156
2023-05-18,256.449462890625
2023-05-19,254.89048767089844
2023-05-22,256.449462890625
2023-05-23,246.9008026123047
2023-05-24,242.41879272460938
2023-05-25,241.3470001220703
2023-05-26,241.15213012695312
2023-05-29,241.24957275390625
2023-05-30,238.91111755371094
2023-05-31,230.33682250976562
2023-06-01,232.87013244628906
2023-06-02,233.94192504882812
2023-06-05,230.33682250976562
2023-06-06,229.1676025390625
2023-06-07,230.4342498779297
2023-06-08,230.33682250976562
2023-06-09,234.3316650390625
2023-06-12,242.7111053466797
2023-06-13,241.5418701171875
2023-06-14,239.00856018066406
2023-06-15,241.3470001220703
2023-06-16,253.23406982421875
2023-06-19,253.42897033691406
2023-06-20,251.5777130126953
2023-06-21,252.0648651123047
2023-06-22,249.92129516601562
2023-06-23,249.33668518066406
2023-06-26,238.91111755371094
2023-06-27,236.5726776123047
2023-06-28,242.7111053466797
2023-06-29,243.49057006835938
2023-06-30,244.36749267578125
2023-07-03,245.43927001953125
2023-07-04,245.8290252685547
2023-07-05,242.80853271484375
2023-07-06,235.2085723876953
2023-07-07,235.98806762695312
2023-07-10,242.9059600830078
2023-07-11,244.27005004882812
2023-07-12,245.8290252685547
2023-07-13,247.48541259765625
2023-07-14,246.4136199951172
2023-07-17,246.9008026123047
2023-07-18,252.16229248046875
2023-07-19,250.31103515625
2023-07-20,250.7982177734375
2023-07-21,249.2392578125
2023-07-24,248.55722045898438
2023-07-25,246.80337524414062
2023-07-26,246.4136199951172
2023-07-27,247.3879852294922
2023-07-28,246.60850524902344
2023-07-31,250.7982177734375
2023-08-01,255.7674102783203
2023-08-02,257.1315002441406
2023-08-03,252.35719299316406
2023-08-04,258.1058349609375
2023-08-07,263.1724853515625
2023-08-08,261.5160827636719
2023-08-09,259.9571228027344
2023-08-10,258.6904602050781
2023-08-11,253.42897033691406
2023-08-14,258.0083923339844
2023-08-15,253.13665771484375
2023-08-16,243.49057006835938
2023-08-17,241.0546875
2023-08-18,243.00338745117188
2023-08-21,242.6136474609375
2023-08-22,239.39830017089844
2023-08-23,242.2239227294922
2023-08-24,239.00856018066406
2023-08-25,237.0598602294922
2023-08-28,242.41879272460938
2023-08-29,243.49057006835938
2023-08-30,241.73675537109375
2023-08-31,244.8546600341797
2023-09-01,241.83416748046875
2023-09-04,241.24957275390625
2023-09-05,242.51620483398438
2023-09-06,240.3726348876953
2023-09-07,238.42393493652344
2023-09-08,238.32652282714844
2023-09-11,245.3418426513672
2023-09-12,248.45977783203125
2023-09-13,247.58285522460938
2023-09-14,250.21359252929688
2023-09-15,253.8186798095703
2023-09-18,258.2032775878906
2023-09-19,254.01358032226562
2023-09-20,251.5777130126953
2023-09-21,244.4649200439453
2023-09-22,243.97775268554688
2023-09-25,242.41879272460938
2023-09-26,244.36749267578125
2023-09-27,242.02903747558594
2023-09-28,245.24440002441406
2023-09-29,237.6444549560547
2023-10-02,233.35731506347656
2023-10-03,231.1162872314453
2023-10-04,227.02403259277344
2023-10-05,228.38812255859375
2023-10-06,227.8035125732422
2023-10-09,244.07518005371094
2023-10-10,248.07003784179688
2023-10-11,254.7930450439453
2023-10-12,261.7109680175781
2023-10-13,262.1981201171875
2023-10-16,262.685302734375
2023-10-17,261.1263427734375
2023-10-18,260.2494201660156
2023-10-19,251.6750946044922
2023-10-20,253.23406982421875
2023-10-23,252.2597198486328
2023-10-24,260.1520080566406
2023-10-25,259.85968017578125
2023-10-26,264.0494079589844
2023-10-27,259.2750549316406
2023-10-30,263.1724853515625
2023-10-31,263.46478271484375
2023-11-01,269.4083251953125
2023-11-02,264.53656005859375
2023-11-03,263.46478271484375
2023-11-06,265.41351318359375
2023-11-07,264.9263000488281
2023-11-08,267.4596252441406
2023-11-09,265.0237731933594
2023-11-10,266.5827331542969
2023-11-13,275.25445556640625
2023-11-14,271.5519104003906
2023-11-15,273.1108703613281
2023-11-16,269.7006530761719
2023-11-17,271.941650390625
2023-11-20,271.6493225097656
2023-11-21,281.6851806640625
2023-11-22,281.5877380371094
2023-11-23,276.2287902832031
2023-11-24,276.13134765625
2023-11-27,266.97247314453125
2023-11-28,267.06988525390625
2023-11-29,268.1416931152344
2023-11-30,268.9211730957031
2023-12-01,274.4749755859375
2023-12-04,276.13134765625
2023-12-05,276.2287902832031
2023-12-06,275.25445556640625
2023-12-07,270.869873046875
2023-12-08,277.39801025390625
2023-12-11,276.6185302734375
2023-12-12,279.44415283203125
2023-12-13,282.3672180175781
2023-12-14,278.46978759765625
2023-12-15,278.27496337890625
2023-12-18,276.0339050292969
2023-12-19,277.6903381347656
2023-12-20,277.105712890625
2023-12-21,278.8595886230469
2023-12-22,277.39801025390625
2023-12-27,279.54156494140625
2023-12-28,280.3210754394531
2023-12-29,279.6390380859375
2024-01-02,291.526123046875
2024-01-03,289.382568359375
2024-01-04,297.2748107910156
2024-01-05,297.2748107910156
2024-01-08,299.51580810546875
2024-01-09,297.2748107910156
2024-01-10,298.1517028808594
2024-01-11,300.2953186035156
2024-01-12,307.7003479003906
2024-01-15,307.5054931640625
2024-01-16,312.182373046875
2024-01-17,317.4438781738281
2024-01-18,325.6284484863281
2024-01-19,321.8284912109375
2024-01-22,325.23870849609375
2024-01-23,316.7618408203125
2024-01-24,323.1925964355469
2024-01-25,319.3926086425781
2024-01-26,308.86956787109375
2024-01-29,318.223388671875
2024-01-30,316.5669860839844
2024-01-31,316.4695129394531
2024-02-01,320.07464599609375
2024-02-02,319.7823486328125
2024-02-05,319.10028076171875
2024-02-06,324.9464416503906
2024-02-07,325.23870849609375
2024-02-08,323.58233642578125
2024-02-09,327.9668884277344
2024-02-12,339.951416015625
2024-02-13,355.6385192871094
2024-02-14,355.05389404296875
2024-02-15,367.5256042480469
2024-02-16,378.24346923828125
2024-02-19,393.73565673828125
2024-02-20,391.59210205078125
2024-02-21,389.7408142089844
2024-02-22,391.397216796875
2024-02-23,399.7766418457031
2024-02-26,410.981689453125
2024-02-27,404.1612243652344
2024-02-28,410.5919189453125
2024-02-29,413.1252746582031
2024-03-01,418.0944519042969
2024-03-04,418.97137451171875
2024-03-05,423.35595703125
2024-03-06,421.2123718261719
2024-03-07,425.3046569824219
2024-03-08,410.981689453125
2024-03-11,404.8432922363281
2024-03-12,407.57147216796875
2024-03-13,410.4945068359375
2024-03-14,432.2225646972656
2024-03-15,445.1814270019531
2024-03-18,464.8633728027344
2024-03-19,475.2889099121094
2024-03-20,465.35052490234375
2024-03-21,479.1863098144531
2024-03-22,487.56573486328125
2024-03-25,494.19134521484375
2024-03-26,507.6373596191406
2024-03-27,498.478515625
2024-03-28,507.6373596191406
2024-04-02,514.068115234375
2024-04-03,519.9142456054688
2024-04-04,523.22705078125
2024-04-05,523.0321655273438
2024-04-08,546.2217407226562
2024-04-09,508.61175537109375
2024-04-10,509.5860900878906
2024-04-11,519.134765625
2024-04-12,529.26806640625
2024-04-15,537.6474609375
2024-04-16,529.462890625
2024-04-17,518.1603393554688
2024-04-18,497.30926513671875
2024-04-19,491.0734558105469
2024-04-22,496.72467041015625
2024-04-23,501.4015197753906
2024-04-24,507.2476501464844
2024-04-25,499.84259033203125
2024-04-26,510.95025634765625
2024-04-29,511.5348205566406
2024-04-30,503.9349060058594
2024-05-02,499.2580261230469
2024-05-03,522.8372192382812
2024-05-06,532.3860473632812
2024-05-07,515.2373657226562
2024-05-08,521.08349609375
2024-05-09,527.9039306640625
2024-05-10,522.0578002929688
2024-05-13,522.4475708007812
2024-05-14,508.22198486328125
2024-05-15,507.7294616699219
2024-05-16,505.7592468261719
2024-05-17,504.38006591796875
2024-05-20,523.2943115234375
2024-05-21,519.1567993164062
2024-05-22,514.2312622070312
2024-05-23,526.0526733398438
2024-05-24,522.9002685546875
2024-05-27,524.2794189453125
2024-05-28,515.8074340820312
2024-05-29,507.33538818359375
2024-05-30,508.91156005859375
2024-05-31,519.9448852539062
2024-06-03,527.0377197265625
2024-06-04,509.3056335449219
2024-06-05,515.8074340820312
2024-06-06,516.00439453125
2024-06-07,524.8704833984375
2024-06-10,523.4913330078125
2024-06-11,509.69970703125
2024-06-12,505.95623779296875
2024-06-13,498.4693603515625
2024-06-14,472.0682373046875
2024-06-17,478.7669982910156
2024-06-18,483.4955749511719
2024-06-19,480.63873291015625
2024-06-20,488.9137268066406
2024-06-21,483.6925964355469
2024-06-24,492.95269775390625
2024-06-25,487.633056640625
2024-06-26,482.8059997558594
2024-06-27,468.71881103515625
2024-06-28,468.6203308105469
2024-07-01,476.2056884765625
2024-07-02,474.6295166015625
2024-07-03,497.4842529296875
2024-07-04,507.532470703125
2024-07-05,483.2985534667969
2024-07-08,489.6033020019531
2024-07-09,493.34674072265625
2024-07-10,493.7408142089844
2024-07-11,503.00091552734375
2024-07-12,501.4247131347656
2024-07-15,507.7294616699219
2024-07-16,505.7592468261719
2024-07-17,476.50128173828125
2024-07-18,485.662841796875
2024-07-19,482.9045104980469
2024-07-22,486.3524475097656
2024-07-23,486.450927734375
2024-07-24,488.6181945800781
2024-07-25,464.38427734375
2024-07-26,482.0179138183594
2024-07-29,485.9583740234375
2024-07-30,491.08099365234375
2024-07-31,496.3020935058594
2024-08-01,489.1107482910156
2024-08-02,472.954833984375
2024-08-05,473.15185546875
2024-08-06,482.51043701171875
2024-08-07,487.239013671875
2024-08-08,503.98602294921875
2024-08-09,530.38720703125
2024-08-12,537.8740844726562
2024-08-13,539.4502563476562
2024-08-14,549.6954956054688
2024-08-15,554.818115234375
2024-08-16,553.8329467773438
2024-08-19,542.9967041015625
2024-08-20,526.6436767578125
2024-08-21,528.8109741210938
2024-08-22,525.6585693359375
2024-08-23,527.4318237304688
2024-08-26,527.0377197265625
2024-08-27,527.6288452148438
2024-08-28,535.312744140625
2024-08-29,534.5245971679688
2024-08-30,533.93359375
2024-09-02,519.5509033203125
2024-09-03,512.260986328125
2024-09-04,515.6104125976562
2024-09-05,507.532470703125
2024-09-06,494.5289001464844
2024-09-09,499.4544677734375
2024-09-10,503.39495849609375
2024-09-11,502.60687255859375
2024-09-12,514.0341796875
2024-09-13,513.24609375
2024-09-16,510.48779296875
2024-09-17,476.0086975097656
2024-09-18,474.136962890625
2024-09-19,486.25390625
2024-09-20,480.4417419433594
2024-09-23,481.52532958984375
2024-09-24,479.4566345214844
2024-09-25,484.874755859375
2024-09-26,477.0923156738281
2024-09-27,475.1220703125
2024-09-30,479.1610412597656
2024-10-01,503.39495849609375
2024-10-02,509.1086120605469
2024-10-03,509.1086120605469
2024-10-04,512.260986328125
2024-10-07,498.6664123535156
2024-10-08,494.9229431152344
2024-10-09,491.96759033203125
2024-10-10,473.8414306640625
2024-10-11,466.45306396484375
2024-10-14,476.6982727050781
2024-10-15,475.8116455078125
2024-10-16,474.0384521484375
2024-10-17,479.06256103515625
2024-10-18,480.8357849121094
2024-10-21,483.1015319824219
2024-10-22,486.7464904785156
2024-10-23,484.7762451171875
2024-10-24,495.9080505371094
2024-10-25,478.5699768066406
2024-10-28,483.2000427246094
2024-10-29,481.4268493652344
2024-10-30,478.47149658203125
2024-10-31,466.1575012207031
2024-11-01,470.8860778808594
2024-11-04,461.3304443359375
2024-11-05,473.15185546875
2024-11-06,488.421142578125
2024-11-07,533.7365112304688
2024-11-08,537.8740844726562
2024-11-11,556.5912475585938
2024-11-12,565.4573364257812
2024-11-13,564.2752075195312
2024-11-14,557.9705200195312
2024-11-15,567.2305297851562
2024-11-18,573.7323608398438
2024-11-19,595.7988891601562
2024-11-20,587.5240478515625
2024-11-21,596.9810791015625
2024-11-22,609.7876586914062
2024-11-25,599.9364624023438
2024-11-26,608.60546875
2024-11-27,606.832275390625
2024-11-28,611.1668090820312
2024-11-29,613.1370239257812
2024-12-02,618.8507080078125
2024-12-03,625.3524780273438
2024-12-04,642.2965087890625
2024-12-05,648.4042358398438
2024-12-06,642.0994873046875
2024-12-09,603.876953125
2024-12-10,596.3900756835938
2024-12-11,609.590576171875
2024-12-12,617.4714965820312
2024-12-13,606.832275390625
2024-12-16,614.5161743164062
2024-12-17,603.6798706054688
2024-12-18,604.0739135742188
2024-12-19,610.9697875976562
2024-12-20,602.4976806640625
2024-12-23,610.378662109375
2024-12-27,608.60546875
2024-12-30,605.4530639648438
2025-01-02,595.0108642578125
2025-01-03,606.4381713867188
2025-01-06,597.3751220703125
2025-01-07,607.8173828125
2025-01-08,639.1441040039062
2025-01-09,639.5381469726562
2025-01-10,640.3262329101562
2025-01-13,635.20361328125
2025-01-14,645.2518920898438
2025-01-15,646.6310424804688
2025-01-16,675.7904663085938
2025-01-17,684.0654907226562
2025-01-20,682.0952758789062
2025-01-21,694.9017333984375
2025-01-22,707.1171875
2025-01-23,722.6820678710938
2025-01-24,720.7118530273438
2025-01-27,712.4368896484375
2025-01-28,721.3029174804688
2025-01-29,731.3511352539062
2025-01-30,735.8826293945312
2025-01-31,744.1576538085938
2025-02-03,752.629638671875
2025-02-04,746.9159545898438
2025-02-05,737.6558837890625
2025-02-06,695.8869018554688
2025-02-07,712.6339111328125
2025-02-10,720.1207275390625
2025-02-11,720.5148315429688
2025-02-12,717.1654052734375
2025-02-13,745.7338256835938
2025-02-14,804.8408813476562
2025-02-17,917.7352905273438
2025-02-18,914.9769897460938
2025-02-19,918.91748046875
2025-02-20,876.3603515625
2025-02-21,880.8919067382812
2025-02-24,937.2406616210938
2025-02-25,938.6197509765625
2025-02-26,955.5637817382812
2025-02-27,986.1024780273438
2025-02-28,991.5205688476562
2025-03-03,1127.466796875
2025-03-04,1105.3016357421875
2025-03-05,1184.603515625
2025-03-06,1181.15576171875
2025-03-07,1098.40576171875
2025-03-10,1102.3463134765625
2025-03-11,1136.8253173828125
2025-03-12,1246.1734619140625
2025-03-13,1268.8310546875
2025-03-14,1348.6256103515625
2025-03-17,1347.6405029296875
2025-03-18,1423.987060546875
2025-03-19,1359.4619140625
2025-03-20,1316.11669921875
2025-03-21,1285.578125
2025-03-24,1299.8623046875
2025-03-25,1299.8623046875
2025-03-26,1333.3563232421875
2025-03-27,1329.908447265625
2025-03-28,1290.5037841796875
2025-03-31,1299.3697509765625
2025-04-01,1333.848876953125
2025-04-02,1277.6971435546875
2025-04-03,1332.86376953125
2025-04-04,1257.0096435546875
2025-04-07,1225.4859619140625
2025-04-08,1295.921875
2025-04-09,1287.0557861328125
2025-04-10,1358.9693603515625
2025-04-11,1340.2520751953125
2025-04-14,1418.5689697265625
2025-04-15,1471.7652587890625
2025-04-16,1462.4066162109375
2025-04-17,1442.2117919921875
2025-04-22,1404.7772216796875
2025-04-23,1362.909912109375
2025-04-24,1361.9246826171875
2025-04-25,1365.865234375
2025-04-28,1319.564697265625
2025-04-29,1431.8680419921875
2025-04-30,1476.69091796875
2025-05-02,1552.5447998046875
2025-05-05,1602.785888671875
2025-05-06,1620.51806640625
2025-05-07,1609.1890869140625
2025-05-08,1675.6845703125
2025-05-09,1668.788818359375
2025-05-12,1570.2769775390625
2025-05-13,1584.561279296875
2025-05-14,1576.244384765625
2025-05-15,1665.3536376953125
2025-05-16,1705.9478759765625
2025-05-19,1735.1558837890625
2025-05-20,1762.3837890625
2025-05-21,1777.2353515625
2025-05-22,1752.4827880859375
2025-05-23,1765.84912109375
2025-05-26,1823.7701416015625
2025-05-27,1870.3050537109375
2025-05-28,1879.2159423828125
2025-05-29,1859.908935546875
2025-05-30,1866.3446044921875
2025-06-02,1800.997802734375
2025-06-03,1816.8394775390625
2025-06-04,1814.8592529296875
2025-06-05,1863.374267578125
2025-06-06,1770.3045654296875
2025-06-09,1756.938232421875
2025-06-10,1654.95751953125
2025-06-11,1702.9775390625
2025-06-12,1730.700439453125
2025-06-13,1777.7303466796875
2025-06-16,1742.5816650390625
2025-06-17,1711.3934326171875
2025-06-18,1723.769775390625
2025-06-19,1703.9676513671875
2025-06-20,1740.1064453125
2025-06-23,1722.7796630859375
2025-06-24,1669.3140869140625
2025-06-25,1720.7994384765625
2025-06-26,1846.0474853515625
2025-06-27,1733.6707763671875
2025-06-30,1779.215576171875
2025-07-01,1685.6507568359375
2025-07-02,1712.383544921875
2025-07-03,1681.6903076171875
2025-07-04,1737.6312255859375
2025-07-07,1785.1561279296875
2025-07-08,1811.888916015625
2025-07-09,1842.0870361328125
2025-07-10,1827.235595703125
2025-07-11,1821.7899169921875
2025-07-14,1861.39404296875
2025-07-15,1809.90869140625
2025-07-16,1799.017578125
2025-07-17,1822.780029296875
2025-07-18,1817.33447265625
2025-07-21,1797.037353515625
2025-07-22,1736.64111328125
2025-07-23,1759.4134521484375
2025-07-24,1728.2252197265625
2025-07-25,1716.8389892578125
2025-07-28,1660.4031982421875
2025-07-29,1717.8291015625
2025-07-30,1715.3538818359375
2025-07-31,1718.32421875
2025-08-01,1690.601318359375
2025-08-04,1747.5322265625
2025-08-05,1751.49267578125
2025-08-06,1765.84912109375
2025-08-07,1624.7593994140625
2025-08-08,1604.4622802734375
2025-08-11,1530.20458984375
2025-08-12,1547.5313720703125
2025-08-13,1581.19482421875
2025-08-14,1624.7593994140625
2025-08-15,1604.9573974609375
2025-08-18,1631.690185546875
2025-08-19,1552.48193359375
2025-08-20,1542.0858154296875
2025-08-21,1592.5810546875
2025-08-22,1606.4425048828125
2025-08-25,1633.67041015625
2025-08-26,1619.3138427734375
2025-08-27,1619.3138427734375
2025-08-28,1621.2940673828125
2025-08-29,1672.7794189453125
2025-09-01,1731.195556640625
2025-09-02,1731.6905517578125
2025-09-03,1736.64111328125
2025-09-04,1707.9281005859375
2025-09-05,1727.235107421875
2025-09-08,1773.27490234375
2025-09-09,1761.3936767578125
2025-09-10,1819.314697265625
2025-09-11,1861.88916015625
2025-09-12,1877.7308349609375
2025-09-15,1930.7012939453125
2025-09-16,1882.186279296875
2025-09-17,1869.8099365234375
2025-09-18,1900.503173828125
2025-09-19,1908.9190673828125
2025-09-22,1920.80029296875
2025-09-23,1893.077392578125
2025-09-24,1958.9193115234375
2025-09-25,1958.9193115234375
2025-09-26,1941.097412109375
2025-09-29,1968.8203125
2025-09-30,1964.85986328125
2025-10-01,1931.69140625
2025-10-02,1966.3450927734375
2025-10-03,1943.07763671875
2025-10-06,1870.3050537109375
2025-10-07,1865.849609375
2025-10-08,1914.3646240234375
2025-10-09,1885.1566162109375
2025-10-10,1863.374267578125
2025-10-13,1860.8990478515625
2025-10-14,1820.3048095703125
2025-10-15,1727.7301025390625
2025-10-16,1756.938232421875
2025-10-17,1645.0565185546875
2025-10-20,1742.086669921875
2025-10-21,1762.8787841796875
2025-10-22,1733.17578125
2025-10-23,1748.5223388671875
2025-10-24,1746.5421142578125
2025-10-27,1714.36376953125
2025-10-28,1727.7301025390625
2025-10-29,1713.8687744140625
2025-10-30,1688.1259765625
2025-10-31,1684.66064453125
2025-11-03,1755.9481201171875
2025-11-04,1711.8885498046875
2025-11-05,1690.106201171875
2025-11-06,1691.0963134765625
2025-11-07,1731.6905517578125
2025-11-10,1769.314453125
2025-11-11,1714.36376953125
2025-11-12,1727.7301025390625
2025-11-13,1733.17578125
2025-11-14,1709.9083251953125
2025-11-17,1705.9478759765625
2025-11-18,1699.0172119140625
2025-11-19,1580.204833984375
2025-11-20,1620.799072265625
2025-11-21,1504.4619140625
2025-11-24,1428.718994140625
2025-11-25,1453.4715576171875
2025-11-26,1480.699462890625
2025-11-27,1499.016357421875
2025-11-28,1465.847900390625
2025-12-01,1433.6695556640625
2025-12-02,1475.2537841796875
2025-12-03,1503.966796875
2025-12-04,1524.759033203125
2025-12-05,1514.3629150390625
2025-12-08,1569.3135986328125
2025-12-09,1625.2545166015625
2025-12-10,1594.0662841796875
2025-12-11,1586.6405029296875
2025-12-12,1600.0068359375
2025-12-15,1557.927490234375
2025-12-16,1487.1351318359375
2025-12-17,1511.8876953125
2025-12-18,1534.6600341796875
2025-12-19,1544.0660400390625
2025-12-22,1529.70947265625
2025-12-23,1525.7491455078125
2025-12-29,1510.8975830078125
2025-12-30,1545.5511474609375
2026-01-02,1586.1453857421875
2026-01-05,1734.660888671875
2026-01-06,1723.274658203125
2026-01-07,1806.9384765625
2026-01-08,1832.68115234375
2026-01-09,1881.1961669921875
2026-01-12,1871.295166015625
2026-01-13,1885.1566162109375
2026-01-14,1880.2060546875
2026-01-15,1894.5625
2026-01-16,1883.1763916015625
2026-01-19,1900.998291015625
2026-01-20,1890.1070556640625
2026-01-21,1835.1563720703125
2026-01-22,1772.7799072265625
2026-01-23,1811.888916015625
2026-01-26,1773.27490234375
2026-01-27,1831.6910400390625
2026-01-28,1826.740478515625
2026-01-29,1777.7303466796875
2026-01-30,1763.868896484375
2026-02-02,1711.8885498046875
2026-02-03,1743.0767822265625
2026-02-04,1662.87841796875
2026-02-05,1555.4521484375
2026-02-06,1588.62060546875
2026-02-09,1632.6802978515625
2026-02-10,1612.878173828125
2026-02-11,1576.244384765625
2026-02-12,1563.8680419921875
2026-02-13,1593.076171875
2026-02-16,1603.96728515625
2026-02-17,1595.5513916015625
2026-02-18,1677.23486328125
2026-02-19,1726.2449951171875
2026-02-20,1722.7796630859375
2026-02-23,1684.66064453125
2026-02-24,1707.43310546875
2026-02-25,1665.3536376953125
2026-02-26,1657.432861328125
2026-02-27,1647.0367431640625
2026-03-02,1611.39306640625
2026-03-03,1564.3631591796875
2026-03-04,1622.2841796875
2026-03-05,1531.689697265625
2026-03-06,1576.7393798828125
2026-03-09,1608.917724609375
2026-03-10,1636.640625
2026-03-11,1505.4520263671875
2026-03-12,1535.155029296875
2026-03-13,1576.7393798828125
2026-03-16,1608.4227294921875
2026-03-17,1618.81884765625
2026-03-18,1589.6107177734375
2026-03-19,1534.6600341796875
2026-03-20,1488.1251220703125
2026-03-23,1468.3231201171875
2026-03-24,1456.9368896484375
2026-03-25,1471.7884521484375
2026-03-26,1421.7882080078125
2026-03-27,1365.847412109375
2026-03-30,1395.550537109375
2026-03-31,1430.2041015625
2026-04-01,1565.8482666015625
2026-04-02,1554.9571533203125
2026-04-07,1515.8480224609375
2026-04-08,1562.3829345703125
2026-04-09,1534.8580322265625
2026-04-10,1449.313232421875
2026-04-13,1480.6004638671875
2026-04-14,1471.887451171875
2026-04-15,1500.204345703125
2026-04-16,1482.382568359375
2026-04-17,1480.40234375
2026-04-20,1461.1944580078125
2026-04-21,1416.8377685546875
2026-04-22,1408.718994140625
2026-04-23,1393.0753173828125
2026-04-24,1306.1441650390625
2026-04-27,1332.48095703125
2026-04-28,1329.9066162109375
2026-04-29,1324.7581787109375
2026-04-30,1342.382080078125
2026-05-04,1374.4613037109375
2026-05-05,1421.1942138671875
2026-05-06,1427.332763671875
2026-05-07,1328.322509765625
2026-05-08,1206.341796875
2026-05-11,1173.8663330078125
2026-05-12,1150.5
2026-05-13,1121.5999755859375
2026-05-14,1143.199951171875
2026-05-15,1120.0
2026-05-18,1172.0
2026-05-19,1207.0
2026-05-20,1233.5999755859375
2026-05-21,1209.4000244140625
2026-05-22,1227.199951171875
2026-05-25,1243.5999755859375
2026-05-26,1237.199951171875
2026-05-27,1232.800048828125
2026-05-28,1284.0
2026-05-29,1293.4000244140625
2026-06-01,1207.0
